# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    1    293     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    264     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    307     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    266     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    295     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    268     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    302     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    268     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    294     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    274     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    300     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    273     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    290     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    270     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    303     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    268     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    300     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    265     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    292     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    268     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    294     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    269     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    295     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    269     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    302     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    273     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    295     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    272     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    302     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    272     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    300     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    268     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    296     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    268     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    299     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    266     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    299     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
